i,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
2744,4118897600.0,1.71242595,16.4092664,1,1.198698165,11.48648648,1
2745,4118897854.0,1.81941285,16.602316599999998,1,1.273588995,11.621621619999997,1
2746,4118937638.0,0.9510526,4.05405405,1,0.66573682,2.837837835,1
2747,4118939657.0,0.09345925,16.34491635,1,0.06542147499999999,11.441441444999999,1
2748,4118939683.0,0.00119,21.6216216,1,0.000833,15.13513512,1
2749,4118977746.0,1.78230505,16.7953668,1,1.247613535,11.75675676,1
2750,4118978009.0,1.8904009999999998,16.28056625,1,1.3232806999999998,11.396396374999998,1
2751,4119027521.0,1.1777927,1.4157013999999999,1,0.8244548899999999,0.9909909799999999,1
2752,4119029377.0,0.08595219999999999,16.602316599999998,1,0.06016653999999999,11.621621619999997,1
2753,4119029399.0,0.0010400000000000001,16.28056625,1,0.000728,11.396396374999998,1
2754,4119066606.0,1.74703045,16.4092664,1,1.222921315,11.48648648,1
2755,4119066888.0,1.8482153000000001,16.28056625,1,1.29375071,11.396396374999998,1
2756,4119088392.0,0.51006885,4.311454299999999,1,0.357048195,3.0180180099999996,1
2757,4119090457.0,0.0957138,16.28056625,1,0.06699966,11.396396374999998,1
2758,4119090482.0,0.00115,17.76061775,1,0.0008049999999999999,12.432432425,1
2759,4119128358.0,1.77835805,16.4092664,1,1.244850635,11.48648648,1
2760,4119128626.0,1.8887979,16.4092664,1,1.3221585299999998,11.48648648,1
2761,4119134028.0,0.1314683,18.08236805,1,0.09202781,12.657657635,1
2762,4119135841.0,0.08400375,16.34491635,1,0.058802625,11.441441444999999,1
2763,4119135865.0,0.001105,17.76061775,1,0.0007735,12.432432425,1
2764,4119172080.0,1.69577155,16.47361645,1,1.1870400849999998,11.531531515000001,1
2765,4119172332.0,1.79361605,16.28056625,1,1.2555312349999999,11.396396374999998,1
2766,4119346004.0,0.65910415,1.15830115,1,0.46137290499999994,0.8108108049999999,1
2767,4119347026.0,0.08279249999999999,16.53796655,1,0.05795474999999999,11.576576585,1
2768,4119347049.0,0.00107,19.4980695,1,0.000749,13.648648649999998,1
2769,4119384607.0,1.76346575,16.53796655,1,1.2344260249999999,11.576576585,1
2770,4119387875.0,1.9664151,2.44530245,1,1.37649057,1.7117117149999999,1
2771,4119422513.0,0.8495652,2.8957528999999997,1,0.59469564,2.0270270299999997,1
2772,4119424323.0,0.08386855,16.47361645,1,0.058707985,11.531531515000001,1
2773,4119424346.0,0.0010550000000000002,19.4980695,1,0.0007385000000000001,13.648648649999998,1
2774,4119462041.0,1.76507935,16.731016699999998,1,1.235555545,11.711711689999998,1
2775,4119462318.0,1.86388515,15.95881595,1,1.3047196049999998,11.171171164999999,1
2776,4119476827.0,0.3578578,6.17760615,1,0.25050046,4.324324304999999,1
2777,4119478857.0,0.09407215,16.28056625,1,0.06585050499999999,11.396396374999998,1
2778,4119478883.0,0.00119,19.4980695,1,0.000833,13.648648649999998,1
2779,4119516265.0,1.7504201000000001,16.53796655,1,1.2252940700000001,11.576576585,1
2780,4119516526.0,1.85889495,17.05276705,1,1.301226465,11.936936934999999,1
2781,4119557242.0,0.9673857,4.05405405,1,0.67716999,2.837837835,1
2782,4119559019.0,0.0822349,17.6319176,1,0.05756442999999999,12.34234232,1
2783,4119559041.0,0.00103,21.6216216,1,0.0007210000000000001,15.13513512,1
2784,4119596247.0,1.7394478,16.4092664,1,1.21761346,11.48648648,1
2785,4119596360.0,1.8365428,16.15186615,1,1.28557996,11.306306305,1
2786,4119637739.0,1.0336474,1.48005145,1,0.7235531799999999,1.0360360149999999,1
2787,4119639565.0,0.08446485,16.28056625,1,0.05912539499999999,11.396396374999998,1
2788,4119639589.0,0.001085,19.4980695,1,0.0007595,13.648648649999998,1
2789,4119678422.0,1.82319965,16.85971685,1,1.276239755,11.801801795000001,1
2790,4119678689.0,1.92234755,16.602316599999998,1,1.345643285,11.621621619999997,1
2791,4119699090.0,0.49190335,3.86100385,1,0.344332345,2.7027026949999997,1
2792,4119700920.0,0.08473025,16.4092664,1,0.059311174999999994,11.48648648,1
2793,4119700945.0,0.001105,14.47876445,1,0.0007735,10.135135114999999,1
2794,4119737574.0,1.7001727,16.4092664,1,1.19012089,11.48648648,1
2795,4206137431.0,1.8001846000000001,16.85971685,1,1.26012922,11.801801795000001,1
2796,4206142750.0,0.1311141,16.023166,1,0.09177987,11.2162162,1
2797,4206144597.0,0.0855471,16.34491635,1,0.059882969999999994,11.441441444999999,1
2798,4206144620.0,0.001025,13.06306305,1,0.0007175,9.144144135,1
2799,4206181929.0,1.75182055,16.47361645,1,1.226274385,11.531531515000001,1
2800,4206182205.0,1.8523471999999999,16.602316599999998,1,1.2966430399999997,11.621621619999997,1
2801,4206655549.0,21.13675265,0.7078506999999999,1,14.795726854999998,0.4954954899999999,1
2802,4206657483.0,0.08958035,16.53796655,1,0.062706245,11.576576585,1
2803,4206657507.0,0.0010949999999999998,14.47876445,1,0.0007664999999999998,10.135135114999999,1
2804,4206695604.0,1.7838866000000002,16.66666665,1,1.24872062,11.666666654999998,1
2805,4206695919.0,1.89036425,16.4092664,1,1.323254975,11.48648648,1
2806,4206724011.0,0.67124355,3.34620335,1,0.469870485,2.342342345,1
2807,4206726220.0,0.10237295,16.28056625,1,0.071661065,11.396396374999998,1
2808,4206726251.0,0.001425,16.28056625,1,0.0009975,11.396396374999998,1
2809,4206765806.0,1.82458685,16.47361645,1,1.277210795,11.531531515000001,1
2810,4293165489.0,1.9422484,16.28056625,1,1.35957388,11.396396374999998,1
2811,4293201087.0,0.8373348,3.024453,1,0.58613436,2.1171170999999998,1
2812,4293203250.0,0.0946408,16.34491635,1,0.06624856,11.441441444999999,1
2813,4293203492.0,0.001115,19.4980695,1,0.0007805,13.648648649999998,1
2814,4293241038.0,1.7788515,16.7953668,1,1.2451960499999999,11.75675676,1
2815,4293241325.0,1.88900385,16.4092664,1,1.3223026949999999,11.48648648,1
2816,4293255505.0,0.33972695,6.306306299999999,1,0.237808865,4.414414409999999,1
2817,4293257366.0,0.08621565,16.28056625,1,0.060350955,11.396396374999998,1
2818,4293257390.0,0.001115,19.4980695,1,0.0007805,13.648648649999998,1
2819,4293295853.0,1.8058429,16.47361645,1,1.26409003,11.531531515000001,1
2820,4293296585.0,1.9066183999999997,16.4092664,1,1.3346328799999998,11.48648648,1
2821,4293336018.0,0.9316011000000001,3.7323037000000006,1,0.65212077,2.6126125900000003,1
2822,4293337913.0,0.08763430000000001,16.47361645,1,0.061344010000000004,11.531531515000001,1
2823,4293337937.0,0.001125,13.06306305,1,0.0007874999999999999,9.144144135,1
2824,4293375354.0,1.75686335,16.47361645,1,1.2298043449999998,11.531531515000001,1
2825,4293376762.0,1.91267985,3.4105534,1,1.338875895,2.38738738,1
2826,4293409644.0,0.5617018,1.994852,1,0.39319126,1.3963964,1
2827,4293411679.0,0.0942467,16.4092664,1,0.06597269,11.48648648,1
2828,4293411706.0,0.001215,13.06306305,1,0.0008504999999999999,9.144144135,1
2829,4293450016.0,1.79869915,16.731016699999998,1,1.2590894049999999,11.711711689999998,1
2830,4293450300.0,1.9085601000000003,16.28056625,1,1.33599207,11.396396374999998,1
2831,4293470931.0,0.49442545,3.7966538,1,0.346097815,2.65765766,1
2832,4293472765.0,0.08494915,16.34491635,1,0.059464405,11.441441444999999,1
2833,4293472790.0,0.001165,14.47876445,1,0.0008154999999999999,10.135135114999999,1
2834,4293510052.0,1.7495881999999998,17.05276705,1,1.2247117399999998,11.936936934999999,1
2835,4293510329.0,1.84966595,16.602316599999998,1,1.2947661649999997,11.621621619999997,1
2836,4293517101.0,0.1856259,15.44401545,1,0.12993813,10.810810815,1
2837,4293518989.0,0.08742075,19.8841699,1,0.061194525,13.918918929999998,1
2838,4293519012.0,0.001075,23.6164736,1,0.0007524999999999999,16.531531519999998,1
2839,4293557855.0,1.7919671000000001,16.47361645,1,1.25437697,11.531531515000001,1
2840,4379957510.0,1.89697615,16.28056625,1,1.3278833049999998,11.396396374999998,1
2841,4380079042.0,0.649554,1.15830115,1,0.4546877999999999,0.8108108049999999,1
2842,4380080900.0,0.0860802,16.34491635,1,0.06025613999999999,11.441441444999999,1
2843,4380080926.0,0.00121,13.06306305,1,0.0008469999999999999,9.144144135,1
2844,4380119203.0,1.79713365,16.731016699999998,1,1.2579935549999999,11.711711689999998,1
2845,4380119503.0,1.899448,16.7953668,1,1.3296135999999998,11.75675676,1
2846,4380154093.0,0.81831515,2.96010295,1,0.572820605,2.072072065,1
2847,4380156771.0,0.09767855,16.66666665,1,0.068374985,11.666666654999998,1
2848,4380157055.0,0.001285,17.76061775,1,0.0008994999999999999,12.432432425,1
2849,4380194514.0,1.79753945,16.47361645,1,1.258277615,11.531531515000001,1
2850,4380194803.0,1.91105285,16.53796655,1,1.3377369949999998,11.576576585,1
2851,4380209716.0,0.36683505,7.786357799999999,1,0.256784535,5.450450459999999,1
2852,4380211556.0,0.08515725,16.66666665,1,0.059610075,11.666666654999998,1
2853,4380211581.0,0.00117,17.76061775,1,0.000819,12.432432425,1
2854,4380249464.0,1.77870825,16.47361645,1,1.245095775,11.531531515000001,1
2855,4380249729.0,1.87842515,16.731016699999998,1,1.3148976049999999,11.711711689999998,1
2856,4380289442.0,0.93755965,3.6036036,1,0.6562917549999999,2.52252252,1
2857,4380291415.0,0.09149235,16.4092664,1,0.064044645,11.48648648,1
2858,4380291438.0,0.0010550000000000002,14.47876445,1,0.0007385000000000001,10.135135114999999,1
2859,4380330261.0,1.8226833999999998,16.602316599999998,1,1.2758783799999998,11.621621619999997,1
2860,4380331822.0,1.9892894,6.113256099999999,1,1.39250258,4.279279269999999,1
2861,4380368946.0,1.01702355,1.67310165,1,0.7119164849999999,1.171171155,1
2862,4380370723.0,0.0822528,16.28056625,1,0.057576959999999996,11.396396374999998,1
2863,4380370745.0,0.001045,21.6216216,1,0.0007314999999999999,15.13513512,1
2864,4380407486.0,1.72039215,16.47361645,1,1.2042745049999999,11.531531515000001,1
2865,4380407762.0,1.81757485,16.602316599999998,1,1.2723023949999999,11.621621619999997,1
2866,4380428407.0,0.50749215,3.66795365,1,0.355244505,2.5675675549999997,1
2867,4380430250.0,0.08538705,16.34491635,1,0.059770935,11.441441444999999,1
2868,4380430273.0,0.00103,19.4980695,1,0.0007210000000000001,13.648648649999998,1
2869,4380467826.0,1.75846205,16.7953668,1,1.230923435,11.75675676,1
2870,4380468081.0,1.8577646,16.28056625,1,1.30043522,11.396396374999998,1
2871,4380474686.0,0.17027755,14.9292149,1,0.119194285,10.45045043,1
2872,4380476535.0,0.09051975,16.47361645,1,0.063363825,11.531531515000001,1
2873,4380476558.0,0.00105,14.47876445,1,0.0007349999999999999,10.135135114999999,1
2874,4380513492.0,1.72943,16.47361645,1,1.210601,11.531531515000001,1
2875,4380513763.0,1.8346387999999998,16.731016699999998,1,1.2842471599999998,11.711711689999998,1
2876,4380876497.0,0.6950289000000001,0.83655085,1,0.48652023,0.585585595,1
2877,4380878453.0,0.09053715,16.34491635,1,0.063376005,11.441441444999999,1
2878,4380878480.0,0.00124,17.76061775,1,0.000868,12.432432425,1
2879,4380917690.0,1.8408231,16.34491635,1,1.2885761699999998,11.441441444999999,1
2880,4380919991.0,2.0414473,2.05920205,1,1.42901311,1.441441435,1
2881,4380955913.0,0.8394239,3.47490345,1,0.58759673,2.4324324149999996,1
2882,4380957804.0,0.0876183,16.023166,1,0.061332809999999995,11.2162162,1
2883,4380957830.0,0.0012,21.6216216,1,0.0008399999999999999,15.13513512,1
2884,4380995250.0,1.7521976000000001,16.47361645,1,1.22653832,11.531531515000001,1
2885,4380995519.0,1.85456945,16.85971685,1,1.298198615,11.801801795000001,1
2886,4381010015.0,0.34725495,5.9202059,1,0.243078465,4.14414413,1
2887,4381011862.0,0.0854185,16.28056625,1,0.05979294999999999,11.396396374999998,1
2888,4381011886.0,0.00108,14.47876445,1,0.0007559999999999999,10.135135114999999,1
2889,4381049475.0,1.75015485,16.34491635,1,1.225108395,11.441441444999999,1
2890,4467449419.0,1.8498988,16.4092664,1,1.29492916,11.48648648,1
2891,4467490393.0,0.97105935,3.66795365,1,0.679741545,2.5675675549999997,1
2892,4467492659.0,0.08128115,16.4092664,1,0.056896804999999995,11.48648648,1
2893,4467492927.0,0.001225,11.9047619,1,0.0008574999999999999,8.33333333,1
2894,4467528646.0,1.707625,16.34491635,1,1.1953375,11.441441444999999,1
2895,4467528918.0,1.80395665,16.28056625,1,1.2627696549999998,11.396396374999998,1
2896,4467562993.0,0.75229105,1.73745175,1,0.5266037349999999,1.216216225,1
2897,4467565036.0,0.09480110000000001,16.34491635,1,0.06636077,11.441441444999999,1
2898,4467565060.0,0.00108,14.47876445,1,0.0007559999999999999,10.135135114999999,1
2899,4467601348.0,1.704029,16.731016699999998,1,1.1928203,11.711711689999998,1
2900,4467601629.0,1.81400255,16.731016699999998,1,1.269801785,11.711711689999998,1
2901,4467621664.0,0.4761727,3.7966538,1,0.33332089,2.65765766,1
2902,4467623562.0,0.08790965,16.28056625,1,0.061536755,11.396396374999998,1
2903,4467623587.0,0.001165,19.4980695,1,0.0008154999999999999,13.648648649999998,1
2904,4467660255.0,1.7217987000000001,16.47361645,1,1.20525909,11.531531515000001,1
2905,4467663577.0,1.94645225,2.1235521,1,1.362516575,1.4864864699999998,1
2906,4467669273.0,0.15266665,15.5083655,1,0.10686665499999999,10.85585585,1
2907,4467671334.0,0.09552525,16.34491635,1,0.066867675,11.441441444999999,1
2908,4467671360.0,0.00119,17.76061775,1,0.000833,12.432432425,1
2909,4467709091.0,1.76678195,16.731016699999998,1,1.2367473649999998,11.711711689999998,1
2910,4467709339.0,1.8761223000000002,15.95881595,1,1.31328561,11.171171164999999,1
2911,4468219367.0,2.23780855,0.64350065,1,1.566465985,0.45045045499999997,1
2912,4468221517.0,0.09974680000000001,16.34491635,1,0.06982276,11.441441444999999,1
2913,4468221543.0,0.001155,14.47876445,1,0.0008085,10.135135114999999,1
2914,4468259681.0,1.7906471999999998,16.47361645,1,1.2534530399999997,11.531531515000001,1
2915,4468259949.0,1.9051167000000002,17.05276705,1,1.3335816900000002,11.936936934999999,1
2916,4468287568.0,0.642651,3.53925355,1,0.44985569999999997,2.477477485,1
2917,4468289481.0,0.08866560000000001,16.216216199999998,1,0.062065920000000004,11.351351339999997,1
2918,4468289506.0,0.00112,17.76061775,1,0.0007839999999999999,12.432432425,1
2919,4468326806.0,1.7210138,16.731016699999998,1,1.2047096599999998,11.711711689999998,1
2920,4468327799.0,1.85861175,4.37580435,1,1.3010282249999998,3.063063045,1
2921,4468362300.0,0.82702335,3.15315315,1,0.578916345,2.207207205,1
2922,4468364427.0,0.0984467,16.731016699999998,1,0.06891269,11.711711689999998,1
2923,4468364454.0,0.00123,13.06306305,1,0.0008609999999999999,9.144144135,1
2924,4468400962.0,1.71431365,16.47361645,1,1.200019555,11.531531515000001,1
2925,4468401214.0,1.8269751,16.731016699999998,1,1.27888257,11.711711689999998,1
2926,4468415368.0,0.3339474,5.7271557,1,0.23376318,4.00900899,1
2927,4468417282.0,0.08264500000000001,16.34491635,1,0.0578515,11.441441444999999,1
2928,4468417538.0,0.00118,13.06306305,1,0.000826,9.144144135,1
2929,4468454542.0,1.75437985,16.731016699999998,1,1.228065895,11.711711689999998,1
2930,4468454792.0,1.85089105,16.28056625,1,1.295623735,11.396396374999998,1
2931,4468494740.0,0.9347482,3.9253538999999997,1,0.6543237399999999,2.7477477299999995,1
2932,4468496761.0,0.09844095,16.34491635,1,0.068908665,11.441441444999999,1
2933,4468496787.0,0.00122,13.06306305,1,0.0008539999999999999,9.144144135,1
2934,4468534309.0,1.75694755,16.34491635,1,1.229863285,11.441441444999999,1
2935,4468534565.0,1.86963045,17.05276705,1,1.308741315,11.936936934999999,1
2936,4468572477.0,1.15073525,2.1235521,1,0.8055146750000001,1.4864864699999998,1
2937,4468574662.0,0.10134349999999999,16.34491635,1,0.07094044999999999,11.441441444999999,1
2938,4468574689.0,0.0012,17.76061775,1,0.0008399999999999999,12.432432425,1
2939,4468612506.0,1.7707949,16.4092664,1,1.23955643,11.48648648,1
2940,4468612810.0,1.8886129,14.028314000000002,1,1.32202903,9.819819800000001,1
2941,4468633621.0,0.4980983,3.47490345,1,0.34866881,2.4324324149999996,1
2942,4468635503.0,0.08719615,16.4092664,1,0.06103730499999999,11.48648648,1
2943,4468635527.0,0.0011,14.47876445,1,0.00077,10.135135114999999,1
2944,4468671690.0,1.6933150000000001,16.7953668,1,1.1853205,11.75675676,1
2945,4468671988.0,1.7965737000000002,16.53796655,1,1.25760159,11.576576585,1
2946,4468677454.0,0.14000595,14.9292149,1,0.09800416499999999,10.45045043,1
2947,4468679237.0,0.0826397,16.34491635,1,0.057847789999999996,11.441441444999999,1
2948,4468679259.0,0.000995,14.47876445,1,0.0006965,10.135135114999999,1
2949,4468715654.0,1.70418605,16.47361645,1,1.192930235,11.531531515000001,1
2950,4468715931.0,1.80174875,16.602316599999998,1,1.261224125,11.621621619999997,1
2951,4469048192.0,0.64648315,0.9009009,1,0.45253820499999997,0.63063063,1
2952,4469050967.0,0.09194575,16.28056625,1,0.064362025,11.396396374999998,1
2953,4555450207.0,0.001295,17.76061775,1,0.0009064999999999999,12.432432425,1
2954,4555489298.0,1.83045395,16.4092664,1,1.281317765,11.48648648,1
2955,4555491961.0,2.04952825,2.1879022,1,1.4346697749999997,1.5315315399999998,1
2956,4555527437.0,0.83231645,2.8314027999999998,1,0.5826215149999999,1.9819819599999997,1
2957,4555529371.0,0.08972150000000001,16.34491635,1,0.06280505,11.441441444999999,1
2958,4555529398.0,0.001215,17.76061775,1,0.0008504999999999999,12.432432425,1
2959,4555567881.0,1.80679585,16.731016699999998,1,1.264757095,11.711711689999998,1
2960,4555568814.0,1.91175365,16.4092664,1,1.338227555,11.48648648,1
2961,4555582724.0,0.3526665,6.24195625,1,0.24686655,4.369369375,1
2962,4555584530.0,0.08360525,16.53796655,1,0.058523675,11.576576585,1
2963,4555584553.0,0.001035,14.47876445,1,0.0007244999999999999,10.135135114999999,1
2964,4555622411.0,1.77754675,16.4092664,1,1.244282725,11.48648648,1
2965,4555622691.0,1.87628465,16.4092664,1,1.313399255,11.48648648,1
2966,4555662997.0,0.9481729999999999,3.15315315,1,0.6637211,2.207207205,1
2967,4555664823.0,0.0845663,16.4092664,1,0.05919640999999999,11.48648648,1
2968,4555664846.0,0.001085,17.76061775,1,0.0007595,12.432432425,1
2969,4555702396.0,1.7630571,16.731016699999998,1,1.23413997,11.711711689999998,1
2970,4555702642.0,1.86119575,16.47361645,1,1.3028370249999999,11.531531515000001,1
2971,4555737423.0,0.9161091999999998,1.994852,1,0.6412764399999998,1.3963964,1
2972,4555739198.0,0.08211389999999999,16.216216199999998,1,0.057479729999999986,11.351351339999997,1
2973,4555739222.0,0.00109,17.76061775,1,0.000763,12.432432425,1
2974,4555776703.0,1.75508515,16.4092664,1,1.2285596049999998,11.48648648,1
2975,4555776993.0,1.8528731999999999,16.023166,1,1.2970112399999998,11.2162162,1
2976,4555797542.0,0.4954304,4.118404099999999,1,0.34680128,2.8828828699999995,1
2977,4555799422.0,0.0870929,16.7953668,1,0.060965029999999996,11.75675676,1
2978,4555799445.0,0.0010400000000000001,14.47876445,1,0.000728,10.135135114999999,1
2979,4555836921.0,1.7548429,16.4092664,1,1.22839003,11.48648648,1
2980,4555837525.0,1.85593605,16.15186615,1,1.299155235,11.306306305,1
2981,4555843647.0,0.16018515,15.05791505,1,0.112129605,10.540540535,1
2982,4555845566.0,0.08886365,16.4092664,1,0.062204554999999995,11.48648648,1
2983,4555845592.0,0.001175,14.47876445,1,0.0008225,10.135135114999999,1
2984,4555882397.0,1.7282313000000002,16.47361645,1,1.20976191,11.531531515000001,1
2985,4555882664.0,1.83182635,16.602316599999998,1,1.282278445,11.621621619999997,1
2986,4555932278.0,1.07783475,2.25225225,1,0.754484325,1.576576575,1
2987,4555934418.0,0.09916555,16.34491635,1,0.069415885,11.441441444999999,1
2988,4555934444.0,0.0012050000000000001,14.47876445,1,0.0008435000000000001,10.135135114999999,1
2989,4555971106.0,1.7167033999999999,16.4092664,1,1.20169238,11.48648648,1
2990,4555971382.0,1.8310813999999997,16.4092664,1,1.2817569799999997,11.48648648,1
2991,4555998862.0,0.6496874,3.28185325,1,0.45478118,2.297297275,1
2992,4556000934.0,0.096161,16.4092664,1,0.06731269999999999,11.48648648,1
2993,4556000959.0,0.001105,13.06306305,1,0.0007735,9.144144135,1
2994,4556038833.0,1.7782904999999998,16.85971685,1,1.2448033499999998,11.801801795000001,1
2995,4556039587.0,1.88794325,16.602316599999998,1,1.321560275,11.621621619999997,1
2996,4556073841.0,0.8211625,2.96010295,1,0.57481375,2.072072065,1
2997,4556075676.0,0.08502785,16.28056625,1,0.059519495,11.396396374999998,1
2998,4556075699.0,0.00106,14.47876445,1,0.0007419999999999999,10.135135114999999,1
2999,4556113753.0,1.7590401000000002,16.47361645,1,1.23132807,11.531531515000001,1
3000,4642513449.0,1.8594918000000003,16.731016699999998,1,1.30164426,11.711711689999998,1
3001,4642527727.0,0.34061679999999994,6.306306299999999,1,0.23843175999999994,4.414414409999999,1
3002,4642529672.0,0.0901555,16.4092664,1,0.06310885,11.48648648,1
3003,4642529696.0,0.001085,14.47876445,1,0.0007595,10.135135114999999,1
3004,4642568657.0,1.8291502,16.66666665,1,1.2804051399999998,11.666666654999998,1
3005,4642569599.0,1.96546695,6.04890605,1,1.3758268649999998,4.234234235,1
3006,4642609716.0,0.95988035,3.28185325,1,0.671916245,2.297297275,1
3007,4642611672.0,0.09068905,16.28056625,1,0.06348233499999999,11.396396374999998,1
3008,4642611699.0,0.00123,17.76061775,1,0.0008609999999999999,12.432432425,1
3009,4642648764.0,1.74039275,16.47361645,1,1.218274925,11.531531515000001,1
3010,4642649022.0,1.84537765,16.4092664,1,1.291764355,11.48648648,1
3011,4642692063.0,0.89723275,1.8018018,1,0.6280629249999999,1.26126126,1
3012,4642693950.0,0.0874446,16.28056625,1,0.06121122,11.396396374999998,1
3013,4642693972.0,0.0010199999999999999,21.6216216,1,0.0007139999999999999,15.13513512,1
3014,4642730326.0,1.7023016,16.4092664,1,1.19161112,11.48648648,1
3015,4642731904.0,1.8655758999999998,3.0888031000000002,1,1.30590313,2.16216217,1
3016,4642752048.0,0.4764853,3.86100385,1,0.33353971,2.7027026949999997,1
3017,4642754752.0,0.09803655,16.34491635,1,0.06862558499999999,11.441441444999999,1
3018,4642755017.0,0.001215,13.06306305,1,0.0008504999999999999,9.144144135,1
3019,4642793507.0,1.84098575,16.47361645,1,1.288690025,11.531531515000001,1
3020,4642793764.0,1.95339855,15.95881595,1,1.367378985,11.171171164999999,1
3021,4642799711.0,0.1499991,19.24066925,1,0.10499937,13.468468475,1
3022,4642801528.0,0.08415089999999999,16.4092664,1,0.05890562999999999,11.48648648,1
3023,4642801554.0,0.001215,13.06306305,1,0.0008504999999999999,9.144144135,1
3024,4642838891.0,1.7166560000000002,16.47361645,1,1.2016592000000001,11.531531515000001,1
3025,4642839954.0,1.88440145,2.63835265,1,1.3190810149999999,1.8468468549999997,1
3026,4643733906.0,21.5069766,0.57915055,1,15.05488362,0.405405385,1
3027,4643735851.0,0.08992595,16.4092664,1,0.062948165,11.48648648,1
3028,4643735874.0,0.00106,14.47876445,1,0.0007419999999999999,10.135135114999999,1
3029,4643773767.0,1.7791868999999998,16.7953668,1,1.2454308299999999,11.75675676,1
3030,4643774047.0,1.88445495,17.24581725,1,1.319118465,12.072072075000001,1
3031,4643800986.0,0.64492635,3.4105534,1,0.451448445,2.38738738,1
3032,4643803049.0,0.09565915,16.28056625,1,0.06696140499999999,11.396396374999998,1
3033,4643803074.0,0.001145,14.47876445,1,0.0008014999999999999,10.135135114999999,1
3034,4643840580.0,1.7610531999999999,16.4092664,1,1.2327372399999998,11.48648648,1
3035,4643841497.0,1.90175285,5.14800515,1,1.331226995,3.603603605,1
3036,4643878035.0,0.83178515,2.8314027999999998,1,0.5822496049999999,1.9819819599999997,1
3037,4643878937.0,0.0819799,16.4092664,1,0.057385929999999995,11.48648648,1
3038,4643878960.0,0.0010550000000000002,14.47876445,1,0.0007385000000000001,10.135135114999999,1
3039,4643915909.0,1.73014155,16.731016699999998,1,1.2110990849999999,11.711711689999998,1
3040,4643916340.0,1.8257653000000003,16.0875161,1,1.2780357100000002,11.261261269999999,1
3041,4643930379.0,0.3422135,6.56370655,1,0.23954945,4.594594584999999,1
3042,4643932141.0,0.0815177,16.4092664,1,0.05706239,11.48648648,1
3043,4643932491.0,0.001045,14.47876445,1,0.0007314999999999999,10.135135114999999,1
3044,4643968590.0,1.7104921000000002,16.53796655,1,1.19734447,11.576576585,1
3045,4643968837.0,1.80565765,16.47361645,1,1.2639603549999998,11.531531515000001,1
3046,4644009561.0,0.9646469000000001,3.989704,1,0.67525283,2.7927928,1
3047,4644011782.0,0.09384965,16.216216199999998,1,0.065694755,11.351351339999997,1
3048,4644012017.0,0.00108,14.47876445,1,0.0007559999999999999,10.135135114999999,1
3049,4644049392.0,1.7890225,16.47361645,1,1.25231575,11.531531515000001,1
3050,4644049693.0,1.89906925,16.4092664,1,1.329348475,11.48648648,1
3051,4644083551.0,0.8050014,2.25225225,1,0.5635009799999999,1.576576575,1
3052,4644085481.0,0.08935315,16.34491635,1,0.062547205,11.441441444999999,1
3053,4644085504.0,0.001085,14.47876445,1,0.0007595,10.135135114999999,1
3054,4644123497.0,1.76625495,16.4092664,1,1.2363784649999998,11.48648648,1
3055,4644125817.0,1.9839837,2.05920205,1,1.3887885899999999,1.441441435,1
3056,4644146837.0,0.4831219,4.118404099999999,1,0.33818532999999995,2.8828828699999995,1
3057,4644148621.0,0.08245875,16.4092664,1,0.05772112499999999,11.48648648,1
3058,4644148644.0,0.0010400000000000001,14.47876445,1,0.000728,10.135135114999999,1
3059,4644184340.0,1.6762814,16.4092664,1,1.17339698,11.48648648,1
3060,4644184611.0,1.7735917,16.28056625,1,1.24151419,11.396396374999998,1
3061,4644191874.0,0.15734525,12.35521235,1,0.11014167499999998,8.648648645,1
3062,4644193669.0,0.08314135,16.28056625,1,0.058198944999999995,11.396396374999998,1
3063,4644193692.0,0.0010550000000000002,19.4980695,1,0.0007385000000000001,13.648648649999998,1
3064,4644230404.0,1.7190782,16.4092664,1,1.20335474,11.48648648,1
3065,4644230675.0,1.8168787,16.731016699999998,1,1.2718150899999998,11.711711689999998,1
3066,4644290065.0,1.0227722,2.05920205,1,0.7159405399999998,1.441441435,1
3067,4644292269.0,0.09762875,16.216216199999998,1,0.068340125,11.351351339999997,1
3068,4644292558.0,0.00132,11.9047619,1,0.0009239999999999999,8.33333333,1
3069,4644329957.0,1.77264345,16.602316599999998,1,1.240850415,11.621621619999997,1
3070,4644330226.0,1.8854045,16.28056625,1,1.31978315,11.396396374999998,1
3071,4644357572.0,0.6621493,3.15315315,1,0.46350451,2.207207205,1
3072,4644359362.0,0.08295545,16.34491635,1,0.058068814999999996,11.441441444999999,1
3073,4644359385.0,0.00106,21.6216216,1,0.0007419999999999999,15.13513512,1
3074,4644397033.0,1.72508425,16.731016699999998,1,1.207558975,11.711711689999998,1
3075,4730796812.0,1.8374267,7.400257400000001,1,1.28619869,5.180180180000001,1
3076,4730831893.0,0.81294865,2.96010295,1,0.569064055,2.072072065,1
3077,4730833718.0,0.084426,16.34491635,1,0.0590982,11.441441444999999,1
3078,4730833742.0,0.0010949999999999998,19.4980695,1,0.0007664999999999998,13.648648649999998,1
3079,4730870332.0,1.71334775,16.47361645,1,1.199343425,11.531531515000001,1
3080,4730872100.0,1.8827271,2.8314027999999998,1,1.31790897,1.9819819599999997,1
3081,4730886208.0,0.34374109999999997,6.43500645,1,0.24061876999999995,4.504504515,1
