i,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
2975,4555776993.0,1.8528731999999999,16.023166,1,3.3351717599999997,28.8416988,1
2976,4555797542.0,0.4954304,4.118404099999999,1,0.89177472,7.413127379999999,1
2977,4555799422.0,0.0870929,16.7953668,1,0.15676722,30.23166024,1
2978,4555799445.0,0.0010400000000000001,14.47876445,1,0.0018720000000000002,26.06177601,1
2979,4555836921.0,1.7548429,16.4092664,1,3.15871722,29.53667952,1
2980,4555837525.0,1.85593605,16.15186615,1,3.34068489,29.073359070000002,1
2981,4555843647.0,0.16018515,15.05791505,1,0.28833327000000003,27.10424709,1
2982,4555845566.0,0.08886365,16.4092664,1,0.15995457000000002,29.53667952,1
2983,4555845592.0,0.001175,14.47876445,1,0.002115,26.06177601,1
2984,4555882397.0,1.7282313000000002,16.47361645,1,3.1108163400000004,29.652509610000003,1
2985,4555882664.0,1.83182635,16.602316599999998,1,3.2972874300000004,29.884169879999998,1
2986,4555932278.0,1.07783475,2.25225225,1,1.9401025500000002,4.05405405,1
2987,4555934418.0,0.09916555,16.34491635,1,0.17849799000000002,29.420849429999997,1
2988,4555934444.0,0.0012050000000000001,14.47876445,1,0.0021690000000000004,26.06177601,1
2989,4555971106.0,1.7167033999999999,16.4092664,1,3.09006612,29.53667952,1
2990,4555971382.0,1.8310813999999997,16.4092664,1,3.2959465199999998,29.53667952,1
2991,4555998862.0,0.6496874,3.28185325,1,1.1694373200000001,5.907335850000001,1
2992,4556000934.0,0.096161,16.4092664,1,0.1730898,29.53667952,1
2993,4556000959.0,0.001105,13.06306305,1,0.0019890000000000003,23.51351349,1
2994,4556038833.0,1.7782904999999998,16.85971685,1,3.2009228999999997,30.347490330000003,1
2995,4556039587.0,1.88794325,16.602316599999998,1,3.39829785,29.884169879999998,1
2996,4556073841.0,0.8211625,2.96010295,1,1.4780925,5.32818531,1
2997,4556075676.0,0.08502785,16.28056625,1,0.15305013,29.30501925,1
2998,4556075699.0,0.00106,14.47876445,1,0.001908,26.06177601,1
2999,4556113753.0,1.7590401000000002,16.47361645,1,3.1662721800000004,29.652509610000003,1
3000,4642513449.0,1.8594918000000003,16.731016699999998,1,3.3470852400000006,30.115830059999997,1
3001,4642527727.0,0.34061679999999994,6.306306299999999,1,0.6131102399999999,11.351351339999999,1
3002,4642529672.0,0.0901555,16.4092664,1,0.1622799,29.53667952,1
3003,4642529696.0,0.001085,14.47876445,1,0.001953,26.06177601,1
3004,4642568657.0,1.8291502,16.66666665,1,3.29247036,29.99999997,1
3005,4642569599.0,1.96546695,6.04890605,1,3.53784051,10.888030890000001,1
3006,4642609716.0,0.95988035,3.28185325,1,1.7277846300000002,5.907335850000001,1
3007,4642611672.0,0.09068905,16.28056625,1,0.16324028999999998,29.30501925,1
3008,4642611699.0,0.00123,17.76061775,1,0.002214,31.969111950000002,1
3009,4642648764.0,1.74039275,16.47361645,1,3.13270695,29.652509610000003,1
3010,4642649022.0,1.84537765,16.4092664,1,3.3216797700000003,29.53667952,1
3011,4642692063.0,0.89723275,1.8018018,1,1.61501895,3.24324324,1
3012,4642693950.0,0.0874446,16.28056625,1,0.15740028,29.30501925,1
3013,4642693972.0,0.0010199999999999999,21.6216216,1,0.0018359999999999997,38.91891888,1
3014,4642730326.0,1.7023016,16.4092664,1,3.06414288,29.53667952,1
3015,4642731904.0,1.8655758999999998,3.0888031000000002,1,3.3580366199999996,5.55984558,1
3016,4642752048.0,0.4764853,3.86100385,1,0.8576735400000001,6.94980693,1
3017,4642754752.0,0.09803655,16.34491635,1,0.17646579,29.420849429999997,1
3018,4642755017.0,0.001215,13.06306305,1,0.002187,23.51351349,1
3019,4642793507.0,1.84098575,16.47361645,1,3.31377435,29.652509610000003,1
3020,4642793764.0,1.95339855,15.95881595,1,3.51611739,28.72586871,1
3021,4642799711.0,0.1499991,19.24066925,1,0.26999838,34.63320465,1
3022,4642801528.0,0.08415089999999999,16.4092664,1,0.15147161999999997,29.53667952,1
3023,4642801554.0,0.001215,13.06306305,1,0.002187,23.51351349,1
3024,4642838891.0,1.7166560000000002,16.47361645,1,3.0899808,29.652509610000003,1
3025,4642839954.0,1.88440145,2.63835265,1,3.39192261,4.74903477,1
3026,4643733906.0,21.5069766,0.57915055,1,38.712557880000006,1.0424709900000002,1
3027,4643735851.0,0.08992595,16.4092664,1,0.16186671000000002,29.53667952,1
3028,4643735874.0,0.00106,14.47876445,1,0.001908,26.06177601,1
3029,4643773767.0,1.7791868999999998,16.7953668,1,3.2025364199999995,30.23166024,1
3030,4643774047.0,1.88445495,17.24581725,1,3.39201891,31.042471050000003,1
3031,4643800986.0,0.64492635,3.4105534,1,1.16086743,6.13899612,1
3032,4643803049.0,0.09565915,16.28056625,1,0.17218647,29.30501925,1
3033,4643803074.0,0.001145,14.47876445,1,0.002061,26.06177601,1
3034,4643840580.0,1.7610531999999999,16.4092664,1,3.1698957599999997,29.53667952,1
3035,4643841497.0,1.90175285,5.14800515,1,3.42315513,9.26640927,1
3036,4643878035.0,0.83178515,2.8314027999999998,1,1.49721327,5.0965250399999995,1
3037,4643878937.0,0.0819799,16.4092664,1,0.14756381999999998,29.53667952,1
3038,4643878960.0,0.0010550000000000002,14.47876445,1,0.0018990000000000003,26.06177601,1
3039,4643915909.0,1.73014155,16.731016699999998,1,3.11425479,30.115830059999997,1
3040,4643916340.0,1.8257653000000003,16.0875161,1,3.2863775400000006,28.95752898,1
3041,4643930379.0,0.3422135,6.56370655,1,0.6159843,11.81467179,1
3042,4643932141.0,0.0815177,16.4092664,1,0.14673186,29.53667952,1
3043,4643932491.0,0.001045,14.47876445,1,0.0018809999999999999,26.06177601,1
3044,4643968590.0,1.7104921000000002,16.53796655,1,3.0788857800000002,29.768339790000002,1
3045,4643968837.0,1.80565765,16.47361645,1,3.25018377,29.652509610000003,1
3046,4644009561.0,0.9646469000000001,3.989704,1,1.7363644200000001,7.1814672,1
3047,4644011782.0,0.09384965,16.216216199999998,1,0.16892937000000002,29.189189159999998,1
3048,4644012017.0,0.00108,14.47876445,1,0.001944,26.06177601,1
3049,4644049392.0,1.7890225,16.47361645,1,3.2202405,29.652509610000003,1
3050,4644049693.0,1.89906925,16.4092664,1,3.4183246499999997,29.53667952,1
3051,4644083551.0,0.8050014,2.25225225,1,1.44900252,4.05405405,1
3052,4644085481.0,0.08935315,16.34491635,1,0.16083567000000001,29.420849429999997,1
3053,4644085504.0,0.001085,14.47876445,1,0.001953,26.06177601,1
3054,4644123497.0,1.76625495,16.4092664,1,3.17925891,29.53667952,1
3055,4644125817.0,1.9839837,2.05920205,1,3.57117066,3.7065636900000003,1
3056,4644146837.0,0.4831219,4.118404099999999,1,0.86961942,7.413127379999999,1
3057,4644148621.0,0.08245875,16.4092664,1,0.14842575,29.53667952,1
3058,4644148644.0,0.0010400000000000001,14.47876445,1,0.0018720000000000002,26.06177601,1
3059,4644184340.0,1.6762814,16.4092664,1,3.01730652,29.53667952,1
3060,4644184611.0,1.7735917,16.28056625,1,3.1924650600000004,29.30501925,1
3061,4644191874.0,0.15734525,12.35521235,1,0.28322145,22.23938223,1
3062,4644193669.0,0.08314135,16.28056625,1,0.14965443,29.30501925,1
3063,4644193692.0,0.0010550000000000002,19.4980695,1,0.0018990000000000003,35.0965251,1
3064,4644230404.0,1.7190782,16.4092664,1,3.09434076,29.53667952,1
3065,4644230675.0,1.8168787,16.731016699999998,1,3.27038166,30.115830059999997,1
3066,4644290065.0,1.0227722,2.05920205,1,1.84098996,3.7065636900000003,1
3067,4644292269.0,0.09762875,16.216216199999998,1,0.17573175,29.189189159999998,1
3068,4644292558.0,0.00132,11.9047619,1,0.002376,21.42857142,1
3069,4644329957.0,1.77264345,16.602316599999998,1,3.19075821,29.884169879999998,1
3070,4644330226.0,1.8854045,16.28056625,1,3.3937281,29.30501925,1
3071,4644357572.0,0.6621493,3.15315315,1,1.19186874,5.67567567,1
3072,4644359362.0,0.08295545,16.34491635,1,0.14931981,29.420849429999997,1
3073,4644359385.0,0.00106,21.6216216,1,0.001908,38.91891888,1
3074,4644397033.0,1.72508425,16.731016699999998,1,3.1051516500000003,30.115830059999997,1
3075,4730796812.0,1.8374267,7.400257400000001,1,3.30736806,13.320463320000002,1
3076,4730831893.0,0.81294865,2.96010295,1,1.4633075700000002,5.32818531,1
3077,4730833718.0,0.084426,16.34491635,1,0.1519668,29.420849429999997,1
3078,4730833742.0,0.0010949999999999998,19.4980695,1,0.0019709999999999997,35.0965251,1
3079,4730870332.0,1.71334775,16.47361645,1,3.08402595,29.652509610000003,1
3080,4730872100.0,1.8827271,2.8314027999999998,1,3.3889087800000004,5.0965250399999995,1
3081,4730886208.0,0.34374109999999997,6.43500645,1,0.6187339799999999,11.583011610000002,1
3082,4730888406.0,0.10192315,16.28056625,1,0.18346167000000002,29.30501925,1
3083,4730888432.0,0.001225,13.06306305,1,0.002205,23.51351349,1
3084,4730926477.0,1.78143345,16.85971685,1,3.20658021,30.347490330000003,1
3085,4730926735.0,1.8977068,16.4092664,1,3.41587224,29.53667952,1
3086,4730966449.0,0.93298225,3.6036036,1,1.6793680500000001,6.48648648,1
3087,4730968284.0,0.08480239999999999,16.4092664,1,0.15264431999999997,29.53667952,1
3088,4730968308.0,0.00108,16.28056625,1,0.001944,29.30501925,1
3089,4731006022.0,1.77081025,16.4092664,1,3.1874584500000003,29.53667952,1
3090,4731006303.0,1.8710127,16.15186615,1,3.3678228600000004,29.073359070000002,1
3091,4731040756.0,0.84356975,2.1879022,1,1.5184255500000001,3.9382239599999997,1
3092,4731042055.0,0.08579389999999999,16.4092664,1,0.15442902,29.53667952,1
3093,4731042079.0,0.0010949999999999998,13.06306305,1,0.0019709999999999997,23.51351349,1
3094,4731079676.0,1.74130865,16.4092664,1,3.13435557,29.53667952,1
3095,4817479442.0,1.8421682000000001,15.8301158,1,3.31590276,28.49420844,1
3096,4817500634.0,0.53065445,3.47490345,1,0.95517801,6.25482621,1
3097,4817502710.0,0.09606665,16.85971685,1,0.17291997,30.347490330000003,1
3098,4817502736.0,0.00119,17.76061775,1,0.0021420000000000002,31.969111950000002,1
3099,4817540722.0,1.78352125,16.7953668,1,3.21033825,30.23166024,1
3100,4817540987.0,1.8943706999999999,16.4092664,1,3.40986726,29.53667952,1
3101,4817547224.0,0.1581078,14.6074646,1,0.28459404,26.29343628,1
3102,4817549040.0,0.08411285,16.4092664,1,0.15140313,29.53667952,1
3103,4817549063.0,0.001065,19.4980695,1,0.001917,35.0965251,1
3104,4817586421.0,1.75412195,16.4092664,1,3.15741951,29.53667952,1
3105,4817586696.0,1.85309115,16.4092664,1,3.33556407,29.53667952,1
3106,4817630012.0,1.017849,2.3166022999999996,1,1.8321282,4.16988414,1
3107,4817631839.0,0.08445405,16.34491635,1,0.15201729,29.420849429999997,1
3108,4817631862.0,0.001075,14.47876445,1,0.001935,26.06177601,1
3109,4817669828.0,1.7825573000000001,16.66666665,1,3.20860314,29.99999997,1
3110,4817670110.0,1.88247565,16.28056625,1,3.38845617,29.30501925,1
3111,4817695785.0,0.61040865,3.4105534,1,1.09873557,6.13899612,1
3112,4817697604.0,0.08428630000000001,16.988417000000002,1,0.15171534000000003,30.579150600000006,1
3113,4817697628.0,0.0011099999999999999,13.06306305,1,0.0019979999999999998,23.51351349,1
3114,4817735439.0,1.7576685,16.47361645,1,3.1638033,29.652509610000003,1
3115,4817736478.0,1.905516,3.53925355,1,3.4299288,6.370656390000001,1
3116,4817772315.0,0.8617035,3.15315315,1,1.5510663,5.67567567,1
3117,4817774275.0,0.0906451,23.03732305,1,0.16316118000000002,41.46718149,1
3118,4817774299.0,0.001085,14.47876445,1,0.001953,26.06177601,1
3119,4817812037.0,1.7671151000000003,16.4092664,1,3.1808071800000004,29.53667952,1
3120,4817812307.0,1.87263345,16.4092664,1,3.37074021,29.53667952,1
3121,4817826754.0,0.34751685,6.43500645,1,0.62553033,11.583011610000002,1
3122,4817828623.0,0.0866209,16.4092664,1,0.15591762,29.53667952,1
3123,4817828649.0,0.001165,13.06306305,1,0.002097,23.51351349,1
3124,4817868645.0,1.8728433,16.47361645,1,3.37111794,29.652509610000003,1
3125,4817868910.0,1.97402835,16.602316599999998,1,3.55325103,29.884169879999998,1
3126,4817909690.0,1.00202605,3.7966538,1,1.80364689,6.83397684,1
3127,4817911785.0,0.09713825,16.28056625,1,0.17484885,29.30501925,1
3128,4817911810.0,0.001175,16.28056625,1,0.002115,29.30501925,1
3129,4817949639.0,1.77615475,16.4092664,1,3.19707855,29.53667952,1
3130,4817949905.0,1.88794835,16.15186615,1,3.3983070300000002,29.073359070000002,1
3131,4817987881.0,0.9920815999999999,1.8018018,1,1.7857468799999998,3.24324324,1
3132,4817989756.0,0.0867618,16.28056625,1,0.15617124000000002,29.30501925,1
3133,4817989780.0,0.001125,13.06306305,1,0.002025,23.51351349,1
3134,4818027028.0,1.7489487000000001,16.7953668,1,3.1481076600000004,30.23166024,1
3135,4818027325.0,1.8517825,16.4092664,1,3.3332085000000005,29.53667952,1
3136,4818050665.0,0.49267455,3.7966538,1,0.88681419,6.83397684,1
3137,4818052707.0,0.09446210000000001,16.28056625,1,0.17003178000000002,29.30501925,1
3138,4818052730.0,0.001075,16.28056625,1,0.001935,29.30501925,1
3139,4818089299.0,1.71715415,16.4092664,1,3.09087747,29.53667952,1
3140,4818089573.0,1.8267018,17.18146715,1,3.28806324,30.92664087,1
3141,4818096360.0,0.14377425,12.67696265,1,0.25879365,22.81853277,1
3142,4818098937.0,0.08617205,16.34491635,1,0.15510969,29.420849429999997,1
3143,4904498242.0,0.001035,14.47876445,1,0.0018629999999999999,26.06177601,1
3144,4904535551.0,1.75179935,16.53796655,1,3.15323883,29.768339790000002,1
3145,4904537320.0,1.92282275,8.88030885,1,3.46108095,15.98455593,1
3146,4905470533.0,21.5720281,0.57915055,1,38.82965058,1.0424709900000002,1
3147,4905472376.0,0.08525155,16.34491635,1,0.15345279,29.420849429999997,1
3148,4905472402.0,0.00117,13.06306305,1,0.0021060000000000002,23.51351349,1
3149,4905511818.0,1.8505035,16.731016699999998,1,3.3309063,30.115830059999997,1
3150,4905512108.0,1.95157155,16.4092664,1,3.51282879,29.53667952,1
3151,4905539072.0,0.64299605,3.28185325,1,1.1573928900000001,5.907335850000001,1
3152,4905540804.0,0.080204,16.34491635,1,0.1443672,29.420849429999997,1
3153,4905540828.0,0.0010550000000000002,16.28056625,1,0.0018990000000000003,29.30501925,1
3154,4905578735.0,1.7750435000000002,16.4092664,1,3.1950783000000005,29.53667952,1
3155,4905578991.0,1.8692004,15.95881595,1,3.36456072,28.72586871,1
3156,4905613936.0,0.84191615,3.15315315,1,1.51544907,5.67567567,1
3157,4905615774.0,0.0849887,16.4092664,1,0.15297966000000002,29.53667952,1
3158,4905615797.0,0.001065,16.28056625,1,0.001917,29.30501925,1
3159,4905653867.0,1.75306435,16.731016699999998,1,3.15551583,30.115830059999997,1
3160,4992053533.0,1.8541330000000003,16.53796655,1,3.3374394000000005,29.768339790000002,1
3161,4992067861.0,0.34075295,6.04890605,1,0.61335531,10.888030890000001,1
3162,4992069588.0,0.0799561,16.34491635,1,0.14392098,29.420849429999997,1
3163,4992069610.0,0.00103,16.28056625,1,0.0018540000000000002,29.30501925,1
3164,4992109698.0,1.8771304,16.47361645,1,3.37883472,29.652509610000003,1
3165,4992112390.0,2.08514325,2.1235521,1,3.75325785,3.82239378,1
3166,4992151812.0,0.9339779,3.66795365,1,1.68116022,6.60231657,1
3167,4992153631.0,0.08417995,16.53796655,1,0.15152391,29.768339790000002,1
3168,4992153656.0,0.001135,25.93307595,1,0.002043,46.67953671,1
3169,4992190491.0,1.7296150000000001,16.4092664,1,3.1133070000000003,29.53667952,1
3170,4992190757.0,1.8284506999999999,16.602316599999998,1,3.29121126,29.884169879999998,1
3171,4992228487.0,1.1668433999999999,1.73745175,1,2.10031812,3.12741315,1
3172,4992230548.0,0.09560145,16.4092664,1,0.17208261000000002,29.53667952,1
3173,4992230577.0,0.0013,17.76061775,1,0.00234,31.969111950000002,1
3174,4992267602.0,1.7385116999999999,16.731016699999998,1,3.1293210599999997,30.115830059999997,1
3175,4992267886.0,1.8496713,15.8301158,1,3.32940834,28.49420844,1
3176,4992287941.0,0.4793472,3.7966538,1,0.86282496,6.83397684,1
3177,4992289711.0,0.0819126,16.28056625,1,0.14744268000000002,29.30501925,1
3178,4992289733.0,0.001025,19.4980695,1,0.0018450000000000003,35.0965251,1
3179,4992325965.0,1.7013937,16.47361645,1,3.0625086599999998,29.652509610000003,1
3180,4992326228.0,1.7976543,16.731016699999998,1,3.23577774,30.115830059999997,1
3181,4992333087.0,0.14544485,16.023166,1,0.26180073,28.8416988,1
3182,4992334019.0,0.08314160000000001,16.34491635,1,0.14965488000000002,29.420849429999997,1
3183,4992334043.0,0.00106,16.28056625,1,0.001908,29.30501925,1
3184,4992370626.0,1.71785035,16.4092664,1,3.09213063,29.53667952,1
3185,4992372087.0,1.87136455,3.34620335,1,3.3684561900000003,6.0231660300000005,1
3186,4992844598.0,0.0,0.57915055,0,0.0,1.0424709900000002,0
3187,4992872774.0,1.31936285,3.7966538,1,2.3748531300000004,6.83397684,1
3188,4992874797.0,0.09372335,16.731016699999998,1,0.16870203,30.115830059999997,1
3189,4992874821.0,0.001085,13.06306305,1,0.001953,23.51351349,1
3190,4992912056.0,1.74834055,16.47361645,1,3.14701299,29.652509610000003,1
3191,4992913241.0,0.05546655,4.44015445,1,0.09983979000000001,7.99227801,1
3192,4992948970.0,1.67302505,2.96010295,1,3.01144509,5.32818531,1
3193,4992951041.0,0.09603239999999999,16.34491635,1,0.17285831999999998,29.420849429999997,1
3194,4992951066.0,0.001165,17.76061775,1,0.002097,31.969111950000002,1
3195,4992990807.0,1.86567515,16.4092664,1,3.35821527,29.53667952,1
3196,4992991081.0,0.012816,16.28056625,1,0.0230688,29.30501925,1
3197,4993005935.0,0.6955094,7.14285715,1,1.2519169200000002,12.85714287,1
3198,4993007964.0,0.09404645,16.34491635,1,0.16928361,29.420849429999997,1
3199,4993007988.0,0.0011,21.6216216,1,0.00198,38.91891888,1
3200,4993045295.0,1.7442332999999999,16.4092664,1,3.1396199399999998,29.53667952,1
3201,4993045401.0,0.01243225,16.602316599999998,1,0.02237805,29.884169879999998,1
3202,4993085693.0,1.89149115,3.024453,1,3.40468407,5.4440154,1
3203,4993087718.0,0.09375965,16.4092664,1,0.16876737,29.53667952,1
3204,4993087742.0,0.00112,19.4980695,1,0.002016,35.0965251,1
3205,4993124544.0,1.7232444,16.85971685,1,3.10183992,30.347490330000003,1
3206,4993124807.0,0.01229185,16.28056625,1,0.022125330000000002,29.30501925,1
3207,4993160937.0,1.6966328999999998,1.86615185,1,3.0539392199999997,3.35907333,1
3208,4993162842.0,0.08818755,16.28056625,1,0.15873759,29.30501925,1
3209,4993162866.0,0.001125,14.47876445,1,0.002025,26.06177601,1
3210,4993198789.0,1.68690705,16.4092664,1,3.0364326900000003,29.53667952,1
3211,4993201321.0,0.1185618,2.1235521,1,0.21341124,3.82239378,1
3212,4993221384.0,0.9394454,3.7966538,1,1.69100172,6.83397684,1
3213,4993223222.0,0.08508025,16.53796655,1,0.15314445,29.768339790000002,1
3214,4993223245.0,0.0010550000000000002,19.4980695,1,0.0018990000000000003,35.0965251,1
3215,4993259399.0,1.6977668000000001,16.7953668,1,3.0559802400000002,30.23166024,1
3216,4993259665.0,0.01239215,16.15186615,1,0.02230587,29.073359070000002,1
3217,4993267812.0,0.38144759999999994,11.3899614,1,0.6866056799999999,20.501930520000002,1
3218,4993269560.0,0.0809635,16.602316599999998,1,0.14573429999999998,29.884169879999998,1
3219,4993269583.0,0.00106,14.47876445,1,0.001908,26.06177601,1
3220,4993306500.0,1.7286526999999998,16.47361645,1,3.1115748599999997,29.652509610000003,1
3221,4993306787.0,0.01336445,16.4092664,1,0.02405601,29.53667952,1
3222,4993745912.0,20.600859699999997,0.7078506999999999,1,37.081547459999996,1.2741312599999999,1
3223,4993747769.0,0.08593710000000002,16.28056625,1,0.15468678000000002,29.30501925,1
3224,4993747797.0,0.001285,16.28056625,1,0.002313,29.30501925,1
3225,4993785541.0,1.7509703,16.4092664,1,3.1517465400000004,29.53667952,1
3226,4993787920.0,0.12776075,1.994852,1,0.22996935000000002,3.5907336,1
3227,4993817295.0,1.3803448,3.2175032000000003,1,2.48462064,5.791505760000001,1
3228,4993819278.0,0.0918424,16.731016699999998,1,0.16531632000000002,30.115830059999997,1
3229,4993819300.0,0.00101,21.6216216,1,0.0018180000000000002,38.91891888,1
3230,4993860181.0,1.9191078000000001,15.7014157,1,3.4543940400000004,28.26254826,1
3231,4993860564.0,0.01788815,11.13256115,1,0.03219867,20.03861007,1
3232,4993895253.0,1.6243233,2.96010295,1,2.92378194,5.32818531,1
3233,4993897014.0,0.0814854,16.28056625,1,0.14667372,29.30501925,1
3234,4993897037.0,0.00106,14.47876445,1,0.001908,26.06177601,1
3235,4993935220.0,1.7927304,16.15186615,1,3.22691472,29.073359070000002,1
3236,4993935472.0,0.0117148,16.28056625,1,0.02108664,29.30501925,1
3237,4993949775.0,0.6697920999999999,6.306306299999999,1,1.2056257799999999,11.351351339999999,1
3238,4993951591.0,0.08410705,16.34491635,1,0.15139269,29.420849429999997,1
3239,4993951615.0,0.0011,19.4980695,1,0.00198,35.0965251,1
3240,4993990755.0,1.83759515,16.47361645,1,3.30767127,29.652509610000003,1
3241,4993991020.0,0.012326,16.602316599999998,1,0.0221868,29.884169879999998,1
3242,4994031117.0,1.83726605,3.47490345,1,3.30707889,6.25482621,1
3243,4994032350.0,0.0970688,16.34491635,1,0.17472384,29.420849429999997,1
3244,4994032376.0,0.0012,19.4980695,1,0.00216,35.0965251,1
3245,4994071590.0,1.8410276999999997,15.44401545,1,3.3138498599999995,27.79922781,1
3246,4994071898.0,0.0143959,16.7953668,1,0.02591262,30.23166024,1
3247,4994108593.0,1.72305955,1.994852,1,3.1015071900000004,3.5907336,1
3248,4994110573.0,0.09183905,14.67181465,1,0.16531029000000003,26.40926637,1
3249,4994110596.0,0.0010550000000000002,14.47876445,1,0.0018990000000000003,26.06177601,1
3250,4994148694.0,1.7613083999999999,16.216216199999998,1,3.17035512,29.189189159999998,1
3251,4994148938.0,0.03407055,5.9845559999999995,1,0.06132699,10.7722008,1
3252,4994169468.0,0.9661206,3.66795365,1,1.73901708,6.60231657,1
3253,4994171301.0,0.08487075,16.34491635,1,0.15276735,29.420849429999997,1
3254,4994171324.0,0.001075,14.47876445,1,0.001935,26.06177601,1
3255,4994210056.0,1.8136139999999998,16.53796655,1,3.2645052,29.768339790000002,1
3256,4994210324.0,0.01251655,16.4092664,1,0.02252979,29.53667952,1
3257,4994216447.0,0.2915153,14.9292149,1,0.52472754,26.87258682,1
3258,4994218334.0,0.08745425,16.28056625,1,0.15741765,29.30501925,1
3259,4994218360.0,0.001175,19.4980695,1,0.002115,35.0965251,1
3260,4994257743.0,1.81864345,16.34491635,1,3.27355821,29.420849429999997,1
3261,5080657464.0,0.01240885,16.15186615,1,0.02233593,29.073359070000002,1
3262,5081090692.0,20.3199155,0.64350065,1,36.5758479,1.15830117,1
3263,5081092437.0,0.08072355,16.34491635,1,0.14530239,29.420849429999997,1
3264,5081092459.0,0.001,14.47876445,1,0.0018000000000000002,26.06177601,1
3265,5081129668.0,1.7471361,16.47361645,1,3.1448449800000002,29.652509610000003,1
3266,5081129922.0,0.0119009,15.95881595,1,0.021421620000000002,28.72586871,1
3267,5081157189.0,1.2815674,3.2175032000000003,1,2.30682132,5.791505760000001,1
3268,5081158977.0,0.08286275,16.4092664,1,0.14915295,29.53667952,1
3269,5081159000.0,0.00106,14.47876445,1,0.001908,26.06177601,1
3270,5081196439.0,1.75307575,16.47361645,1,3.15553635,29.652509610000003,1
3271,5081196723.0,0.0132709,16.28056625,1,0.023887620000000002,29.30501925,1
3272,5081232332.0,1.6722276999999999,3.15315315,1,3.01000986,5.67567567,1
3273,5081234217.0,0.08729965,16.66666665,1,0.15713937000000003,29.99999997,1
3274,5081234240.0,0.001065,13.06306305,1,0.001917,23.51351349,1
3275,5081271795.0,1.7585335,16.47361645,1,3.1653603,29.652509610000003,1
3276,5081272084.0,0.013484999999999999,16.4092664,1,0.024273,29.53667952,1
3277,5081286553.0,0.66259975,6.37065635,1,1.19267955,11.46718143,1
3278,5081288197.0,0.09079795,16.4092664,1,0.16343631,29.53667952,1
3279,5081288325.0,0.0010400000000000001,16.28056625,1,0.0018720000000000002,29.30501925,1
3280,5081325927.0,1.7706813000000001,16.47361645,1,3.1872263400000005,29.652509610000003,1
3281,5081328559.0,0.12322785,6.17760615,1,0.22181013,11.11969107,1
3282,5081368360.0,1.86853155,3.34620335,1,3.36335679,6.0231660300000005,1
3283,5081370525.0,0.08351360000000001,16.28056625,1,0.15032448,29.30501925,1
3284,5081370754.0,0.00105,21.6216216,1,0.00189,38.91891888,1
3285,5081407566.0,1.7550185,16.4092664,1,3.1590333,29.53667952,1
3286,5081407843.0,0.01292675,16.602316599999998,1,0.02326815,29.884169879999998,1
3287,5081445301.0,1.74771615,1.54440155,1,3.14588907,2.77992279,1
3288,5081447089.0,0.089122,16.34491635,1,0.16041960000000002,29.420849429999997,1
3289,5081447112.0,0.001025,21.6216216,1,0.0018450000000000003,38.91891888,1
3290,5081483944.0,1.72949735,16.7953668,1,3.11309523,30.23166024,1
3291,5081485011.0,0.012209600000000001,16.731016699999998,1,0.021977280000000002,30.115830059999997,1
3292,5081504602.0,0.9550909,3.66795365,1,1.71916362,6.60231657,1
3293,5081506419.0,0.0841174,16.34491635,1,0.15141132,29.420849429999997,1
3294,5081506442.0,0.001045,19.4980695,1,0.0018809999999999999,35.0965251,1
3295,5081544252.0,1.7752799,16.34491635,1,3.19550382,29.420849429999997,1
3296,5081544566.0,0.0146518,16.15186615,1,0.02637324,29.073359070000002,1
3297,5081551883.0,0.3107982,14.2213642,1,0.5594367600000001,25.59845556,1
3298,5081553035.0,0.084854,16.47361645,1,0.1527372,29.652509610000003,1
3299,5081553058.0,0.001075,19.4980695,1,0.001935,35.0965251,1
3300,5081590287.0,1.74806595,16.731016699999998,1,3.14651871,30.115830059999997,1
3301,5081590760.0,0.0221531,9.395109399999999,1,0.03987558,16.91119692,1
3302,5082038410.0,20.9952243,0.64350065,1,37.79140374,1.15830117,1
3303,5082040459.0,0.09489735,16.34491635,1,0.17081523,29.420849429999997,1
3304,5082040486.0,0.001245,13.06306305,1,0.002241,23.51351349,1
3305,5082080483.0,1.87767845,16.731016699999998,1,3.3798212100000002,30.115830059999997,1
3306,5082080758.0,0.01284985,16.602316599999998,1,0.02312973,29.884169879999998,1
3307,5082111159.0,1.42353095,2.8957528999999997,1,2.56235571,5.21235522,1
3308,5082113076.0,0.08886175,16.34491635,1,0.15995115000000001,29.420849429999997,1
3309,5082113102.0,0.001215,17.76061775,1,0.002187,31.969111950000002,1
3310,5082150870.0,1.7733022,16.4092664,1,3.19194396,29.53667952,1
3311,5082151267.0,0.01268365,16.731016699999998,1,0.022830569999999998,30.115830059999997,1
3312,5082186038.0,1.6388884,3.28185325,1,2.9499991199999998,5.907335850000001,1
3313,5082187799.0,0.08146160000000001,16.34491635,1,0.14663088000000002,29.420849429999997,1
3314,5082187824.0,0.00114,17.76061775,1,0.002052,31.969111950000002,1
3315,5082225407.0,1.7598391,16.34491635,1,3.16771038,29.420849429999997,1
3316,5082225685.0,0.01300955,16.4092664,1,0.02341719,29.53667952,1
3317,5082239673.0,0.65979355,6.17760615,1,1.18762839,11.11969107,1
3318,5082241509.0,0.08508575,16.47361645,1,0.15315435,29.652509610000003,1
3319,5082241531.0,0.001035,19.4980695,1,0.0018629999999999999,35.0965251,1
